2022-03-22 19:43:49,093 INFO  Logger.cs: 70 - 
2022-03-22 19:44:01,944 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2022-03-22 19:44:01,945 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1.5in two way-1
2022-03-22 19:44:01,945 INFO  ExportHelperExtension.cs: 1136 - Found 26 in 1.5in two way-1
2022-03-22 19:44:01,946 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 1.5in two way-1
2022-03-22 19:44:01,946 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Vertical PVC 3 inch (60 in length) --2
2022-03-22 19:44:01,947 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Vertical PVC 3 inch (60 in length) --2
2022-03-22 19:44:01,947 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Vertical PVC 3 inch (60 in length) --2
2022-03-22 19:44:01,947 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Vertical 2in (24inch length-1
2022-03-22 19:44:01,948 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Vertical 2in (24inch length-1
2022-03-22 19:44:01,948 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Vertical 2in (24inch length-1
2022-03-22 19:44:01,948 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Horizontal PVC 3 inch (120 in length)-1
2022-03-22 19:44:01,948 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Horizontal PVC 3 inch (120 in length)-1
2022-03-22 19:44:01,949 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Horizontal PVC 3 inch (120 in length)-1
2022-03-22 19:44:01,949 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Vertical PVC 3 inch (60 in length) --1
2022-03-22 19:44:01,949 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Vertical PVC 3 inch (60 in length) --1
2022-03-22 19:44:01,949 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Vertical PVC 3 inch (60 in length) --1
2022-03-22 19:44:01,949 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1.5in two way-2
2022-03-22 19:44:01,950 INFO  ExportHelperExtension.cs: 1136 - Found 26 in 1.5in two way-2
2022-03-22 19:44:01,950 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 1.5in two way-2
2022-03-22 19:44:02,087 INFO  SwAddin.cs: 339 - Loading config tree
2022-03-22 19:44:02,089 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-03-22 19:44:02,091 INFO  SwAddin.cs: 344 - Showing property manager
2022-03-22 19:44:12,790 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-03-22 19:44:13,697 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-03-22 19:45:06,469 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2022-03-22 19:45:07,291 INFO  ExportHelperExtension.cs: 347 - Creating joint Best
2022-03-22 19:45:07,297 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2022-03-22 19:45:07,297 INFO  ExportHelperExtension.cs: 1402 - Fixing 55
2022-03-22 19:45:07,298 INFO  ExportHelperExtension.cs: 1402 - Fixing 41
2022-03-22 19:45:07,298 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2022-03-22 19:45:07,298 INFO  ExportHelperExtension.cs: 1409 - Component 26 is already fixed
2022-03-22 19:45:07,298 INFO  ExportHelperExtension.cs: 1402 - Fixing 50
2022-03-22 19:45:07,298 INFO  ExportHelperExtension.cs: 1409 - Component 50 is already fixed
2022-03-22 19:45:07,299 INFO  ExportHelperExtension.cs: 1402 - Fixing 42
2022-03-22 19:45:07,299 INFO  ExportHelperExtension.cs: 1402 - Fixing 54
2022-03-22 19:45:07,398 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2022-03-22 19:45:07,399 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-03-22 19:45:07,399 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-03-22 19:45:07,399 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-03-22 19:45:07,414 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 55
2022-03-22 19:45:07,414 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 41
2022-03-22 19:45:07,414 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 42
2022-03-22 19:45:07,415 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 54
2022-03-22 19:45:07,921 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child Best failed
2022-03-22 19:45:08,006 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2022-03-22 19:45:08,007 INFO  ExportHelperExtension.cs: 1136 - Found 43 in Assem1
2022-03-22 19:45:08,007 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in Assem1
2022-03-22 19:45:08,007 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-03-22 19:45:08,008 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2022-03-22 19:45:08,008 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 1.5in two way-1
2022-03-22 19:45:08,008 INFO  ExportHelperExtension.cs: 1136 - Found 26 in 1.5in two way-1
2022-03-22 19:45:08,008 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 1.5in two way-1
2022-03-22 19:45:08,009 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Vertical PVC 3 inch (60 in length) --2
2022-03-22 19:45:08,009 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Vertical PVC 3 inch (60 in length) --2
2022-03-22 19:45:08,009 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Vertical PVC 3 inch (60 in length) --2
2022-03-22 19:45:08,009 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Vertical 2in (24inch length-1
2022-03-22 19:45:08,010 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Vertical 2in (24inch length-1
2022-03-22 19:45:08,010 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Vertical 2in (24inch length-1
2022-03-22 19:45:08,010 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Horizontal PVC 3 inch (120 in length)-1
2022-03-22 19:45:08,010 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Horizontal PVC 3 inch (120 in length)-1
2022-03-22 19:45:08,011 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Horizontal PVC 3 inch (120 in length)-1
2022-03-22 19:45:08,011 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Vertical PVC 3 inch (60 in length) --1
2022-03-22 19:45:08,011 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Vertical PVC 3 inch (60 in length) --1
2022-03-22 19:45:08,011 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Vertical PVC 3 inch (60 in length) --1
2022-03-22 19:45:08,011 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 1.5in two way-2
2022-03-22 19:45:08,012 INFO  ExportHelperExtension.cs: 1136 - Found 26 in 1.5in two way-2
2022-03-22 19:45:08,012 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 1.5in two way-2
2022-03-22 19:45:08,012 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2022-03-22 19:45:08,012 INFO  ExportHelperExtension.cs: 1136 - Found 43 in Assem1
2022-03-22 19:45:08,013 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1
2022-03-22 19:45:08,013 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-03-22 19:45:08,013 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2022-03-22 19:45:08,013 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1.5in two way-1
2022-03-22 19:45:08,013 INFO  ExportHelperExtension.cs: 1136 - Found 26 in 1.5in two way-1
2022-03-22 19:45:08,014 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 1.5in two way-1
2022-03-22 19:45:08,014 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Vertical PVC 3 inch (60 in length) --2
2022-03-22 19:45:08,014 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Vertical PVC 3 inch (60 in length) --2
2022-03-22 19:45:08,014 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Vertical PVC 3 inch (60 in length) --2
2022-03-22 19:45:08,014 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Vertical 2in (24inch length-1
2022-03-22 19:45:08,015 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Vertical 2in (24inch length-1
2022-03-22 19:45:08,015 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Vertical 2in (24inch length-1
2022-03-22 19:45:08,015 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Horizontal PVC 3 inch (120 in length)-1
2022-03-22 19:45:08,015 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Horizontal PVC 3 inch (120 in length)-1
2022-03-22 19:45:08,015 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Horizontal PVC 3 inch (120 in length)-1
2022-03-22 19:45:08,016 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Vertical PVC 3 inch (60 in length) --1
2022-03-22 19:45:08,016 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Vertical PVC 3 inch (60 in length) --1
2022-03-22 19:45:08,016 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Vertical PVC 3 inch (60 in length) --1
2022-03-22 19:45:08,016 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1.5in two way-2
2022-03-22 19:45:08,016 INFO  ExportHelperExtension.cs: 1136 - Found 26 in 1.5in two way-2
2022-03-22 19:45:08,017 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 1.5in two way-2
2022-03-22 19:45:08,050 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-03-22 19:45:27,855 INFO  SwAddin.cs: 294 - Assembly export called for file Assem1
2022-03-22 19:45:29,255 INFO  SwAddin.cs: 313 - Saving assembly
2022-03-22 19:45:29,310 INFO  SwAddin.cs: 316 - Opening property manager
2022-03-22 19:45:29,311 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2022-03-22 19:45:29,312 INFO  ExportHelperExtension.cs: 1136 - Found 39 in Assem1
2022-03-22 19:45:29,312 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem1
2022-03-22 19:45:29,313 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-03-22 19:45:29,313 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2022-03-22 19:45:29,314 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 1.5in two way-2
2022-03-22 19:45:29,314 INFO  ExportHelperExtension.cs: 1136 - Found 26 in 1.5in two way-2
2022-03-22 19:45:29,315 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 1.5in two way-2
2022-03-22 19:45:29,315 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Vertical 2in (24inch length-1
2022-03-22 19:45:29,316 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Vertical 2in (24inch length-1
2022-03-22 19:45:29,316 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Vertical 2in (24inch length-1
2022-03-22 19:45:29,316 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 1.5in two way-1
2022-03-22 19:45:29,316 INFO  ExportHelperExtension.cs: 1136 - Found 26 in 1.5in two way-1
2022-03-22 19:45:29,317 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 1.5in two way-1
2022-03-22 19:45:29,317 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Vertical PVC 3 inch (60 in length) --1
2022-03-22 19:45:29,317 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Vertical PVC 3 inch (60 in length) --1
2022-03-22 19:45:29,317 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Vertical PVC 3 inch (60 in length) --1
2022-03-22 19:45:29,318 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Horizontal PVC 3 inch (120 in length)-1
2022-03-22 19:45:29,318 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Horizontal PVC 3 inch (120 in length)-1
2022-03-22 19:45:29,318 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Horizontal PVC 3 inch (120 in length)-1
2022-03-22 19:45:29,318 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Vertical PVC 3 inch (60 in length) --2
2022-03-22 19:45:29,319 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Vertical PVC 3 inch (60 in length) --2
2022-03-22 19:45:29,319 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Vertical PVC 3 inch (60 in length) --2
2022-03-22 19:45:29,320 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2022-03-22 19:45:29,321 INFO  ExportHelperExtension.cs: 1136 - Found 39 in Assem1
2022-03-22 19:45:29,321 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1
2022-03-22 19:45:29,321 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-03-22 19:45:29,321 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2022-03-22 19:45:29,322 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1.5in two way-2
2022-03-22 19:45:29,322 INFO  ExportHelperExtension.cs: 1136 - Found 26 in 1.5in two way-2
2022-03-22 19:45:29,322 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 1.5in two way-2
2022-03-22 19:45:29,322 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Vertical 2in (24inch length-1
2022-03-22 19:45:29,323 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Vertical 2in (24inch length-1
2022-03-22 19:45:29,323 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Vertical 2in (24inch length-1
2022-03-22 19:45:29,323 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1.5in two way-1
2022-03-22 19:45:29,323 INFO  ExportHelperExtension.cs: 1136 - Found 26 in 1.5in two way-1
2022-03-22 19:45:29,323 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 1.5in two way-1
2022-03-22 19:45:29,324 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Vertical PVC 3 inch (60 in length) --1
2022-03-22 19:45:29,324 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Vertical PVC 3 inch (60 in length) --1
2022-03-22 19:45:29,324 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Vertical PVC 3 inch (60 in length) --1
2022-03-22 19:45:29,324 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Horizontal PVC 3 inch (120 in length)-1
2022-03-22 19:45:29,325 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Horizontal PVC 3 inch (120 in length)-1
2022-03-22 19:45:29,325 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Horizontal PVC 3 inch (120 in length)-1
2022-03-22 19:45:29,325 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Vertical PVC 3 inch (60 in length) --2
2022-03-22 19:45:29,325 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Vertical PVC 3 inch (60 in length) --2
2022-03-22 19:45:29,326 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Vertical PVC 3 inch (60 in length) --2
2022-03-22 19:45:29,400 INFO  SwAddin.cs: 339 - Loading config tree
2022-03-22 19:45:29,400 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-03-22 19:45:29,402 INFO  SwAddin.cs: 344 - Showing property manager
2022-03-22 19:45:33,634 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-03-22 19:45:56,082 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2022-03-22 19:45:56,754 INFO  ExportHelperExtension.cs: 347 - Creating joint Child Link
2022-03-22 19:45:56,754 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2022-03-22 19:45:56,755 INFO  ExportHelperExtension.cs: 1402 - Fixing 42
2022-03-22 19:45:56,755 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2022-03-22 19:45:56,755 INFO  ExportHelperExtension.cs: 1409 - Component 26 is already fixed
2022-03-22 19:45:56,755 INFO  ExportHelperExtension.cs: 1402 - Fixing 41
2022-03-22 19:45:56,755 INFO  ExportHelperExtension.cs: 1402 - Fixing 54
2022-03-22 19:45:56,756 INFO  ExportHelperExtension.cs: 1402 - Fixing 50
2022-03-22 19:45:56,756 INFO  ExportHelperExtension.cs: 1409 - Component 50 is already fixed
2022-03-22 19:45:56,756 INFO  ExportHelperExtension.cs: 1402 - Fixing 55
2022-03-22 19:45:56,855 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2022-03-22 19:45:56,856 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-03-22 19:45:56,856 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-03-22 19:45:56,856 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-03-22 19:45:56,856 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 42
2022-03-22 19:45:56,857 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 41
2022-03-22 19:45:56,857 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 54
2022-03-22 19:45:56,857 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 55
2022-03-22 19:45:57,327 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child Child Link failed
2022-03-22 19:45:57,394 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2022-03-22 19:45:57,395 INFO  ExportHelperExtension.cs: 1136 - Found 43 in Assem1
2022-03-22 19:45:57,395 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in Assem1
2022-03-22 19:45:57,396 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-03-22 19:45:57,396 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2022-03-22 19:45:57,396 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 1.5in two way-2
2022-03-22 19:45:57,396 INFO  ExportHelperExtension.cs: 1136 - Found 26 in 1.5in two way-2
2022-03-22 19:45:57,397 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 1.5in two way-2
2022-03-22 19:45:57,397 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Vertical 2in (24inch length-1
2022-03-22 19:45:57,397 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Vertical 2in (24inch length-1
2022-03-22 19:45:57,397 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Vertical 2in (24inch length-1
2022-03-22 19:45:57,397 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 1.5in two way-1
2022-03-22 19:45:57,398 INFO  ExportHelperExtension.cs: 1136 - Found 26 in 1.5in two way-1
2022-03-22 19:45:57,398 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 1.5in two way-1
2022-03-22 19:45:57,398 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Vertical PVC 3 inch (60 in length) --1
2022-03-22 19:45:57,398 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Vertical PVC 3 inch (60 in length) --1
2022-03-22 19:45:57,399 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Vertical PVC 3 inch (60 in length) --1
2022-03-22 19:45:57,399 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Horizontal PVC 3 inch (120 in length)-1
2022-03-22 19:45:57,399 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Horizontal PVC 3 inch (120 in length)-1
2022-03-22 19:45:57,399 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Horizontal PVC 3 inch (120 in length)-1
2022-03-22 19:45:57,400 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Vertical PVC 3 inch (60 in length) --2
2022-03-22 19:45:57,400 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Vertical PVC 3 inch (60 in length) --2
2022-03-22 19:45:57,400 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Vertical PVC 3 inch (60 in length) --2
2022-03-22 19:45:57,400 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2022-03-22 19:45:57,400 INFO  ExportHelperExtension.cs: 1136 - Found 43 in Assem1
2022-03-22 19:45:57,401 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1
2022-03-22 19:45:57,401 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-03-22 19:45:57,401 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2022-03-22 19:45:57,401 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1.5in two way-2
2022-03-22 19:45:57,401 INFO  ExportHelperExtension.cs: 1136 - Found 26 in 1.5in two way-2
2022-03-22 19:45:57,402 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 1.5in two way-2
2022-03-22 19:45:57,402 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Vertical 2in (24inch length-1
2022-03-22 19:45:57,402 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Vertical 2in (24inch length-1
2022-03-22 19:45:57,402 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Vertical 2in (24inch length-1
